split,split_index,dataset,config,task,row_index,prompt_length,prompt_sha256,messages_sha256
train,8,longbench,triviaqa,triviaqa,147,17402,91f6b83a00a0eea439c8ac57acb5e9ac639bcb9c72a84978886c9d106e8bef2e,0d05cc5dda0d9868d51d4d3fcaff7165e6eee133906386f06a20d87a74ca721f
train,9,longbench,triviaqa,triviaqa,189,19749,a64fdd48f6129e0f362df31070e45bf1db499b096cdb8d1888c460be658ce200,e718792e83037ae6f4f097825f189a119a3e33660a4b04c56acf3624b80356cd
train,10,longbench,triviaqa,triviaqa,47,15812,03cc458969e4684f2657197c19bf9e178f190624d93a1e50dc1a153cd36f0a9f,50fc9fde5f35852c2de7801fbd0cd695ea944eba7e95a739bb173d312d902c54
train,11,longbench,triviaqa,triviaqa,62,18530,f2c692f671a95c42640fdda94cdc438029ff18b0b21a8e01231489f03b921adb,750cd4ff86e3f065c15846144162e8f7e34d22450bc00637707157e140c1c1f7
train,12,longbench,triviaqa,triviaqa,84,4482,c00a61177775288e92cdd606b2e48993fc28668beb742ba9c2d70e6f6c6bd6f5,5e92c36f6b42668aebd0fbb9cd25d20f9e7c8d3180f80b34e962e80eb005b9ce
train,13,longbench,triviaqa,triviaqa,51,11865,dbda1446a375172f396278c68f03c90505ee6251065147424ba25bc68a1e4942,177c49dbdcb862729fc33e786b9973b6289a245c0e4df0676421f4e229a7a8c7
train,14,longbench,triviaqa,triviaqa,26,20065,90ed9587eff45f32b7e593262a0e3ef7354bfb2245ec829616638d2c3e0daefb,9d8b1e906da7bf0205aebcba3cf7cf587bca799df1d40c4478162f028f01e807
train,15,longbench,triviaqa,triviaqa,184,9648,bee297afffb3b8381ecca846d3a6a3f08301efaabd401b3e4105d1327ba10b99,76d6a73c940677d456f2273e1793fecefe43387577a0e25e42bbf3f32df4882b
train,16,longbench,triviaqa,triviaqa,11,10528,088c9b3b94cdddb2d5eae2d35fdcb5d8cae5181983b41e54123652377d3be000,19bde99df8c1ecbcb38eab4241670079f8aad6b8bc81a5ec5feeb86d152235d7
train,17,longbench,triviaqa,triviaqa,78,7465,2bd1db4c3135ccce89fddb9792cb6a8dd347849a70db4094fea4d5809a2664bc,349331245a02b6fd9caa3f138c5fed935e386738e8de8776647b6b0c2153d6bd
train,18,longbench,triviaqa,triviaqa,37,23105,425afa600c120677cf74769b658fec7dc3a1a3e1ad77754b6fcd9347a6c64001,0126768f2adac30647893bfd36bc40caaf8ea8e3e0761481a7feef5a9a26f55a
train,19,longbench,triviaqa,triviaqa,97,8495,3bbd28359228d5ed03e9b8752a2abb14fbc02e0d05038cdac8bbf518410b4035,b74a964251be5bb44a1f45d834ff0d7e72434e986bc619b927e9b56235dadf8a
train,20,longbench,triviaqa,triviaqa,8,4789,c39384230235dc60af39fa94bbaae644fbca51876483da23340bc43b09a32784,b06f721cf3a3e9293da8b4e678db5f6e49f9f7c1a1fc72151a89620ece48d43c
train,21,longbench,triviaqa,triviaqa,100,18767,69eb73eea0f1f4e5e6295ade509850bef20bddf8c4a8a6f5a6f9a2bf691aaf69,858f2b768ab601a60b32270a295e1548779493d8d427c3a753b6aea764e63698
train,22,longbench,triviaqa,triviaqa,76,9718,893deddebc6322a940ff96e05a2f66c183f414bb4f78167a7049784028af8b80,3464b9629b65932feb2d42557bf3477af32ad24e7cc34404a00a542e3aac5769
train,23,longbench,triviaqa,triviaqa,185,12768,fde13e44af8bf442eac5936bb5d2b92f46eb9763cdc4e29a5f962d5f08bd2c67,e5ae2dbfd89553ae3ed920067d86551ff7b4064d42e8777055d26c81fc32a848
train,24,longbench,triviaqa,triviaqa,2,13801,f091c0b33257c3d89fb27c0a153eea0a67eee9f1304c84ac45c3cad203393396,3d2aadadbbd24c7f183dfd4da22d8570ca41882b8575d9b4bbac26aba564950d
train,25,longbench,triviaqa,triviaqa,151,23060,ba2cbe5f0000f8568b4126238bba96218caed4ae22449b80e2c87798a7fa52dc,dc667f11c1e0ebd256c0c1197f0e543102cf5708dc58d6b91fc55dfd3ae35e04
train,26,longbench,triviaqa,triviaqa,22,9388,8d5775f00ad059ad40d167e6d32e2019bd6142a58093d011ba334c9e46169278,b1425faed10ea0f1fdf7c133cba69529c86ef735f5db75645205f8180acb5a4b
train,27,longbench,triviaqa,triviaqa,174,9106,3dd89739710c2f4ea1bd3f1a13c6f9a6ea3686ade1c4ff4f56707c9b02f7bd15,2539781de414731ec491ffd9af904a37b7c49d586332919e4b468b7b68e30985
train,28,longbench,triviaqa,triviaqa,74,20323,890f303ac7e06008170cde1ec45ba462fd742c0f60bc548d0ed541204ef59a5a,386e56014a2f5264e0735043ab5d457b505f818e6a2764df133b7db4074d1a12
train,29,longbench,triviaqa,triviaqa,88,11980,8b735dbab556d1a3dfb2dacb3bca11c30c1e01364f6f75345b033f9ea672aa20,91f7acef89d2c60d7c8ec0be6c249b7af0cedaa26f50f9c0c7eae0edb8210c66
train,30,longbench,triviaqa,triviaqa,159,20988,618bd6cb6c180ff52a2056b8340528b06797f5603c5450622e9f0ffd795a7687,eaf472903d2b3d63b6f4bbe83d21cb9146994432d6008e5a8740d7c32590b85f
train,31,longbench,triviaqa,triviaqa,32,17203,55f748e6e889ea48f387dd295198ac25831062e29ef074d63bab5da2f3f49bd2,699ea8fe4a5539e597b947aae068b1790e2c28b7d5666641625bc3beda8b8154
train,32,longbench,triviaqa,triviaqa,80,7934,c343f579ef1a9a64fbbb8c2d37dca1e31f8f24933af56d605a877b990580f6ed,de3dc9c224109dbbee59d034caeabf9b4c9c08119f0047535f8b406ccff935bc
train,33,longbench,triviaqa,triviaqa,194,16336,190f1ef3f5f1184f7ab860aaf32f6d1938a767b490e79e86b8d78e5f8730d32f,4c55367192ad10dd8db736240130bf07f04e5b184e1d678ae46c710c39bb8b43
train,34,longbench,triviaqa,triviaqa,102,19274,9d4259b1cfb798fc26f3b735584ae64103be10d332913c0dce10e76fb6b7dcf1,1434c924901986fad566431fb66865a5102bf388127b2404fa61b8e0f3090954
train,35,longbench,triviaqa,triviaqa,85,18727,40e3488427642551c63855e09de57b451efff92bebe412ccc5c47fcd9aa14d5f,0260fcaddc4f5cb88a1f702330ed25085cb5559f839e14093a3cb68a1e8f3fd5
train,36,longbench,triviaqa,triviaqa,9,9763,12e5a7f0f97e453e4f9806c342645bbccc48912b223726eb2bb043d1bca36861,7cd43184399dbea41b7b36c69619af9ec3c9abd6623d9cad02eb8ebd5dff1285
train,37,longbench,triviaqa,triviaqa,116,17280,fce1c3c6c9aa0ba5481cc1e4b7e1539f43f77a32324631d38ea9b5f8b1bda410,253070bd64ae2ae9cc83f33bdfe227550add6ffb994320d797d0b2248c7d6c13
train,38,longbench,triviaqa,triviaqa,15,5585,9f914434b6b466a7dd64051c9fdf6d6e94697c8da4fbbb51bd3440d6c0ed5398,ca71a097b8253f6234caa784809c56881ec73ddce777edcd8b8e73213c2d5587
train,39,longbench,triviaqa,triviaqa,49,12285,bd071390cf2586785c9c6e500ba70b0ff94daf8be19126b2f8be8f597e53feed,f6ec4b77ef848b7d2ca1af11fecac1089ae593104a51fac31e55e7813f1be4da
train,40,longbench,triviaqa,triviaqa,179,11674,2e0a5ba8ca704b74e705cf421dcd910aa48165b84f5662d7a65563ea3b21d39f,cf7912de5818d9aba5bcd3ba69c70adbf4572e259c5d6db10cf5a6db9d7d12e7
train,41,longbench,triviaqa,triviaqa,24,18912,44a765deb686f7135a24b6246e7dd0d1337388c4f42df5a9872133591d29dc6e,8ff8a55d7136cc3ed9f254d65165cd84d56efafcfab1cfc4474e7bc707db4633
train,42,longbench,triviaqa,triviaqa,28,3310,e863dd485fac49c469bc74b323d250bcec679adb5e4d6a53f3eb0e57115c4af0,9ee01b35e947c60f7b2ab0897d52d7f498557edb88261590876f7cb242041301
train,43,longbench,triviaqa,triviaqa,162,10048,14b7e95bea1075e90e3d7bd50c99cfe08d43d9228f711907cb8a27758ffc6a4e,745c0c1cb5248e0406c5d10c0f079d922776eb837b109f34d923119c58d62cbe
train,44,longbench,triviaqa,triviaqa,161,15281,cc87066f95d7cf66beb151b5c080c61f819c3f95156e789cfa31eb58910da15b,60fbee1be47c1be6a9e403ff5615a4cafedd8832c2d57746fa00f7b23e3109cb
train,45,longbench,triviaqa,triviaqa,52,7192,1edc9ba6a964d2c980d75ab1cb4e2d70854bdf100de44a0b5933172833c35ded,01b8a332022b1485e7888a60601a4199455976319698cfb4fdac9d5307c2b3bf
train,46,longbench,triviaqa,triviaqa,12,4828,2f185a090152910198d434c4f4266b9d3b638a7ba46c6068f79eb17798b27090,ff7581c991a74064d3744a4323bc9f403e67e617d392f65b4f74883f4d6bfe79
train,47,longbench,triviaqa,triviaqa,164,2052,e8402540be763a6cabe7f317ad9dd38f1cb3ec89bade6e48120bf05a1f2fd9cd,b77103ea6d350ea566111ff372dbb33cfcee8e49bae51725dfcd7016cd2d96da
train,48,longbench,triviaqa,triviaqa,86,4781,ddb10d448fc5d9b9ff838256147abd74f6fe6b95e670e18d4d85fec0ed94d742,a6eddff0f7b780723fc788ec8df4724f7b2ad1c7185a3aacb755cca16fb1ea8e
train,49,longbench,triviaqa,triviaqa,21,5141,e8b9da16c7593361aa89c3ae57ac87061640970583cba2560fa6f03098d77fd6,c652be9c41fb509137876b2246334f0ae074bb6286b69f21147f57579c6f9bf9
train,0,longbench,passage_retrieval_en,passage_retrieval_en,80,11954,97963c203bf6249ec4275c340f6171ead28da61fc53fe35220dd762366417795,96afec5fcb34c53ace37c4b941b1439f301eb7fa3231bad09e0a3d3f7459fbf7
train,1,longbench,passage_retrieval_en,passage_retrieval_en,36,13884,2623b5c332d2a2c2ddd9af456aacc65ee72b16ae984e76f575de5ac65680f8e1,29f771d6fd162a98625c76f834e1c34087bb2ca94fdb2eb8ba34350b5f13c5b5
train,2,longbench,passage_retrieval_en,passage_retrieval_en,26,15263,d6efabd989acffaa7a2cc7980dd6463be11ba71d4123121fc3b50aa2ff0b9382,12aa0f8fc3e199ec62607ba645c8c2e3649039dee62592057e13f56371f3808e
train,3,longbench,passage_retrieval_en,passage_retrieval_en,19,15255,0b5c3e02475d385f24a68924c0486e51ec27afb75e46f7e43d6daaacabaf6eea,7c391e71c1b14e082ad9f77f025448b70090bdfc6ebb0212d5b01c2deab67204
train,4,longbench,passage_retrieval_en,passage_retrieval_en,133,12538,e766e7562f0dc8f5952b60fc183d3448ef0f8328db747b3c468a6f63ef495c4f,48dc3cfdd55966f9726ad95bc72afedd47095759961413e7664985b2c14cf2f3
train,5,longbench,passage_retrieval_en,passage_retrieval_en,10,12942,31691464257d656c78e3d9c7a58d06bdee03b57397797097191f04ffd91feff6,d52159eea96567a3a2ae3131dc7744ae7d402937ec2e5ccadd476014f6cb3b00
train,6,longbench,passage_retrieval_en,passage_retrieval_en,6,12119,74d505a794275f873f7bd853d27a1bddbd2174338e3fcd8aad0d67c263f0c3b8,4163e006435328ca91854726794e3d3d804284b7f206b12b43a161f4d2baebc1
train,7,longbench,passage_retrieval_en,passage_retrieval_en,29,10395,6f693d82fa17cfbd0211fd76025a4347870198799d7942344a91e62e459a7a96,e7c7381b89907fcdf125a93a29f60ca2c56a5acaec238f2334a3f445202351e1
train,8,longbench,passage_retrieval_en,passage_retrieval_en,25,11057,78ce92b5d789472e23d8652474bc18fc6fb8bfbc519353341845294041418990,d8c204886731dd771be5ea09c8b9f0b4911f6d1bcf65b05e275ef1b09e88cd99
train,9,longbench,passage_retrieval_en,passage_retrieval_en,181,14459,d50f8a19888a47e8715aee7d589b9cbfe9ffe5fc4f8097989d257279516aac54,13ec728b11fc2a83697e6ac63893abdac7fa4a8aafecccad63d34436221414da
train,10,longbench,passage_retrieval_en,passage_retrieval_en,185,12112,adb8400ed0545cc2659ba2bd2eea23cb26d99fadeecc38f8601abe82213466d5,48f2ed6546545d3b6b2b5399d2ba70d52453d07962746b143e0ebbc8317baf80
train,11,longbench,passage_retrieval_en,passage_retrieval_en,182,15160,15968d4e3f38c9e5d6a2e64049db4db9e5705379427a5d604c58d77a1d3db8dd,bffb071452cd05c1cd9b69a0112b704e81e37d4d672f4553ef34b761570b83fa
train,12,longbench,passage_retrieval_en,passage_retrieval_en,14,15556,092a32a7f79ca9542e26fda30ab0385d86053429306e77d055a68ed6ca48763e,93bbfe5150c1bca377d11149be6b046ed9a9670bbd6b8d02dd145c7409b47e81
train,13,longbench,passage_retrieval_en,passage_retrieval_en,50,12105,e3294fbe074a6f993cc843f24837be31e6f95c6aa01d59bf169164703800ade3,23d28f38c9d54eb9bfcb25cc5a9e255f4544a5e1fbe6d3cf2ef89ea14d84cb8e
train,14,longbench,passage_retrieval_en,passage_retrieval_en,197,14598,576354dea8b4b4642e95b1b31493c46e554145264661493f30619dfce8b02414,fb8c2756521d058ba8f5b97e09075e5dd3e7f80708b47394ccd811c253f37fd3
train,15,longbench,passage_retrieval_en,passage_retrieval_en,55,14188,c4365b42d71ad8092eaf7d18247cf5735eff326d510e47be01b81bf6072b3be7,2d254e835005b0d9868c93addbb64b3d1f6da7ffa7d0f826c3837b4dee3b4a34
train,16,longbench,passage_retrieval_en,passage_retrieval_en,111,14203,433398692bc5817f0e507a1609400859094fd134e2f547665a15a2d553dbfd33,6cc2d9680eb8ffb61e7c18560321e7f2e3e28f35a150be9239c062bcbdbfaf1d
train,17,longbench,passage_retrieval_en,passage_retrieval_en,188,12871,85500406f08513a34537925896d3a44bf6cf435ff7ca9097c0dddf9e561279ca,d5d516d9f399f907cce7ef1d9525e0061a71144643d84f4194607cc9381d13c6
train,18,longbench,passage_retrieval_en,passage_retrieval_en,13,14131,579b5d32d5d3e8b0cfd14a812aa59a36cc679a3eb1f9bd31a5a00657b0cf96b0,330af91630b06603f5ab4df5151d6627ef1fcb58189c6a99aa742b5b8de965bf
train,19,longbench,passage_retrieval_en,passage_retrieval_en,112,12538,95d59badfb09a493dc73f44131065920d57421ecf7dfc46f96dc3d962028ad5a,3d6f740a2fcf1d6bd021280f15d793dac9ee43004a1501e1c4fd4b7e038f951c
train,20,longbench,passage_retrieval_en,passage_retrieval_en,85,11948,89502b2885256ae81a9f6d0d3482c42aad59638fd6fecae77bb8d957d0eb50eb,b28b42855cd6b74f8f2adea7aa7281faf55a352fac2edd733c005184f3bb8ea8
train,21,longbench,passage_retrieval_en,passage_retrieval_en,115,14646,2e038c62684b9f5575173b8e157af63ac96d02aef627d0e845fb00244f4bd863,17f44884228212135d69ed68b57c5a760a862c4a0233ab9b1b5ecd8398793ff7
train,22,longbench,passage_retrieval_en,passage_retrieval_en,122,13117,a12e788833752f4eaf87d635607683917bd7e3d3af4a8a0faf3c26fd256049b2,ee71aa4f55b747018f1d30bb8e1bd3344245c8249b5b30043f2dd2f23fd2948e
train,23,longbench,passage_retrieval_en,passage_retrieval_en,11,13886,8a3bf23c334736955aa8df352a9ebe216b0886e95d17b671719d3b89e0e948d9,96dc4869f0a12bc29617647410d8fa3b3d1c1acbcc2352e46cb1db189e9d38f3
train,24,longbench,passage_retrieval_en,passage_retrieval_en,110,12813,a4996be5b47e9f16b5167c120b248a23781e6e2a38da35958fae441fb0b45b70,79fe52acde2df8e06f0372637930df4549f0363f9b445a2f2ed1cbddd73fb542
train,25,longbench,passage_retrieval_en,passage_retrieval_en,40,12519,819fff2528c3f40de909a59b1df7bf637252d3fcfcccb749cb0bd811d21ccc10,29492291defa7e218a78fe492452296989391b9c56b8124562ad6d4ce5133278
train,26,longbench,passage_retrieval_en,passage_retrieval_en,180,13977,32de7c9b608daddb12b9f5ec383d2e6a0d18911dfee4a54c755a7fba4bec429f,bc9c63d59e9da676a8d1e1045acb0d2c1a9222dfb23e86132e2cda5331e0af83
train,27,longbench,passage_retrieval_en,passage_retrieval_en,187,13436,553192db19df25a8561e44314f344b7e50e6a3d5e6cba0450243afa60a9354c8,0b257e38e055be261e684aae70a82ed8d286d03e3c5ddf3fed19f1bc519c3519
train,28,longbench,passage_retrieval_en,passage_retrieval_en,39,10693,f613da6ec182dfd147626b0917ac5ee08767a29f3a48936369a306deb7c7936d,8e6f87a2ecd344e58f24a1ed230a78b921bcabbe1dc1627f180e2a4ea49443db
train,29,longbench,passage_retrieval_en,passage_retrieval_en,98,13302,396358bc80c54e82f775e808934e207f761463d16bc5211102057095550bf26b,142734786633e52fd216b161a053e7cfd7e0a9ba94d25d44e263e4331ff7a10d
train,30,longbench,passage_retrieval_en,passage_retrieval_en,138,12609,3e225d19f5cf50688dbaeb13b07b7eb35ef5366263fa3f52cf736941df817261,36d6d54cf30a4dfa05402ddbbc8773e8021c81a1f66758b1e934aac826d97fd6
train,31,longbench,passage_retrieval_en,passage_retrieval_en,114,12807,a44dcc143f059373cd66a5d2891322ae1f2837a41fd53830eb6b519debe05818,6c0978253b4b37885fe38df3f4d40475a977762406d63b2a55548a1bf60a089f
train,32,longbench,passage_retrieval_en,passage_retrieval_en,51,11810,48fdb52b2f826d8b2160161b66f17b8b953552732b05f510eca7befdc4e0d01e,e2f6e6e561411a0eba269af918a3a8cb995a297a894f550fdc989b1c9e311ec1
train,33,longbench,passage_retrieval_en,passage_retrieval_en,48,14525,1613e05cd467cde1d3ebf02539279dc5703b9ce66621c7f44724a1f002430ca9,cb6422944a9612be6681cb45a6b68c4bc9b981cf66f044ac00305be00def4f2a
train,34,longbench,passage_retrieval_en,passage_retrieval_en,62,13485,c96620830ed5ac16f8551b0527d988e521df34dbb09bd013d386fcf2baf653e2,a03db418d5184a4999d1fd738f86d51ae4b0095ca4fe78cd9c90b5d5afe4a7ba
train,35,longbench,passage_retrieval_en,passage_retrieval_en,97,15653,1b61f515bcd8088c8e559c1bc226b8fdb9a04f80f5c9d4c420c526b7a4679a0b,a63173ea256aab9e31ee31d203e3f318b9c66ede0988560172bd90a5fababd82
train,36,longbench,passage_retrieval_en,passage_retrieval_en,134,12805,93261969a06f1d31e62d15c5e0f6da3844f2e0d0787d6299cf7e9c29b04ddaba,cd73ff44bb235717b5448fc6e0bc200bcc15a9b66394c38b194eda31714ffc08
train,37,longbench,passage_retrieval_en,passage_retrieval_en,103,12359,1bebe2895278b533b6a6896951a1f5a71708de02d0eb40c930df3f50d54fafd5,1c7372c60d29c50c5364c19aebaaa87e39c2c220cf0c224115ee010db57303bb
train,38,longbench,passage_retrieval_en,passage_retrieval_en,142,13966,21096f0fb4d45b004d25e4970bdc6929def78012c98609dadaaa66e27432acd4,7b354f1d5b9fa3708dcd7917f318f53a7b1a543a6e09e59b376fcd52587a0c8c
train,39,longbench,passage_retrieval_en,passage_retrieval_en,8,10894,0854fca03932cdf592e2df0d56420dd86669f3e95323d5ace0c3d5554643fa62,86598cea3198a6c255bb71deb4d75033e9a3fbf43d218e41c64b0aeeaa80b4b0
train,40,longbench,passage_retrieval_en,passage_retrieval_en,192,12414,4914b110e9ee71ff75b8bdb447e5dfd62477771bbb6d3016ff8b1d3a346352c1,b4434cf99e4b1d240c63f2b79cc2a5d359d42b4b4d7b244a020f01e8f7be82c0
train,41,longbench,passage_retrieval_en,passage_retrieval_en,172,13055,7f8265d118c17c0c1f9aaaa0762bef8bdeae2abdd0ec5988f81450410c0fad28,adaa73dde374b0312f07cc8597252651c9aa0c4340a3c0b9322d1b483073ec3c
train,42,longbench,passage_retrieval_en,passage_retrieval_en,160,10898,ebad397d499c00ef447d92793576536a9956771066c2c01b40cb22991f9d5785,736823d547d2852bd3109e95a4562726026f482bdd72109b66b3096fdbcee175
train,43,longbench,passage_retrieval_en,passage_retrieval_en,68,12607,cc38841e8e33e570fe439070dae98625c429f19099797bfef69ba658def108d7,56ff83f9bb0e45760ac7e6fe1f0c31e268327a391bd062794f06265b99106c24
train,44,longbench,passage_retrieval_en,passage_retrieval_en,164,11900,bb4d7af6438cc4ffb8a021edbafb012812a21d66fa59dd952f92128d3b95ff62,2cce1011dbab75578c5a20456f76f16944fa89a6e9c99c399cd4cc0fca53940c
train,45,longbench,passage_retrieval_en,passage_retrieval_en,84,14524,68a0769544583a8a4058e67721e0b3a6d6c1f38c09c8c994606e3fdac439216d,20bf624f35de06c35baf83648731a73cb9040a5f9f9db640c5bedbf61c1ad08f
train,46,longbench,passage_retrieval_en,passage_retrieval_en,131,12752,e617124dfc4fa3ee2baba7ead0b53f6ea837143d6e0673c53d775e8fbc2bcb78,aba30509b70a3ef6a374438876bdeff9a577cd25346b97487ccb84d9d93eb9de
train,47,longbench,passage_retrieval_en,passage_retrieval_en,116,11411,79f9d27b3f5f9e904f21a4d4693feeddb09335e629b31230678d552b22ca6a2b,dc3385939f7c52d943c737147b49d24fbbc4e1a6d8f3460c3456e0b7aa791e93
train,48,longbench,passage_retrieval_en,passage_retrieval_en,88,14099,8631df83a6ae96a09c711f0f9fc37e81b05fd6dbf5076893e062d319e35ce2c4,88be6777e1e647995c74ac3294e2e03b4eabf1cba8e6f2a0da30b93cdf1465ee
train,49,longbench,passage_retrieval_en,passage_retrieval_en,183,13216,d1dd6d6975ab766aacd8f6c94d1b3dcbdea3ece743efba95d1b6a438bfb36cc4,79c685c7c5a0d2a9aae4c989ca5ef0622381c2cb1f5495611208ee81046eb3f9
train,0,longbench,repobench-p,repobench-p,220,4084,35032f1a3b5c0a1b5d156dd2fcf2f209797c24dfc9ee45db0c97ff03526b53ac,999b17744dabd1103cf5adbc7b903973ee5234ba3f26ea4f0da6405c5d3d3adb
train,1,longbench,repobench-p,repobench-p,223,17907,bfb7fd2e71b70606e2b1129f0eb2fb76cac1643cd8518e27664f7500755ebbfc,67d25e1e22e281ce8fb144ceb630a05189079b232cfde4b27abcddbfecc147df
train,2,longbench,repobench-p,repobench-p,136,6043,d7a2e69a0ccb2791ce64ba994a9dccdbe6d24a99295812992f76ef62823535f2,28c659a71773b94e4fa973b5c29d47176fdfbae46092186d69da776eafddb4f5
train,3,longbench,repobench-p,repobench-p,230,8665,4f35cd3110680f64960393ffe94450709d88ec0d739f9349183d27d6d640426b,1b05b1cbb9c9eaa4349873779381172cdfbc3501c1230707d53e213544aeefe4
train,4,longbench,repobench-p,repobench-p,448,6604,8220101a2bb6f4101ddc30e5b74f3a74c0e08f29fc20cb02cc77e31c31306b65,7acad676d1f0efdc637012a971a37db863b522d47f10bec29bfba5c5774285b7
train,5,longbench,repobench-p,repobench-p,484,5563,3eeeb4a58c1f37483bfc1c4c25b9befd7edb85f9fde90a7a7b637849b9f9cf95,615d2ed7575d03003274d7e25f4460511c94e5507467cbf9e6fc9d013cb01cac
train,6,longbench,repobench-p,repobench-p,202,13091,2d0b9ee012a6fca205806671dcd847ca03ecdb29cd0eb3b02d674798cf574d66,a0acdfe7d50d3fd8994048c77150aecb09e57d1f46104770edfc8dc6696461f5
train,7,longbench,repobench-p,repobench-p,458,10802,ee8d8a5876abde0811814682a1c7a96e92c9f17b4d005d82fcce22195985ee8c,20e8f62f56d95f91ffaa3446604383f3a8899f768f85592774ec50f4ff4ff235
train,8,longbench,repobench-p,repobench-p,380,20784,c7f726752209979947f14114ccc480e1c98dad0a08d67282654b4407364c72e7,11afef15de5c09846e1bc5744fe711a1ebfa2d34832b46103a4509cbded7f36e
train,9,longbench,repobench-p,repobench-p,43,13098,447ba9be9aecc3a02bfee1236b53d849255872e5c6bac37487577d305c8635fa,8149256a5f790fb3e4f105a3cfab5ec13683e056b4cd3594cb3e2145516a33ad
train,10,longbench,repobench-p,repobench-p,337,11291,71176686013efd19551906f5074e597ddfd48ff937f2c1fc75c277ab5637ab5b,3580096407ca7dccc3b889431a858b8920753d0b2471a15687120a8914e036a3
train,11,longbench,repobench-p,repobench-p,418,4678,1c8adf207768796e8f67b8efa58ddc02a31b69f9a1cbc55d6926be7ae5848b7a,df1639e62cda93d5fd17cb96839cfecb47fd54775bea7e03aa0c2c3109cf8c4c
train,12,longbench,repobench-p,repobench-p,15,4791,c84bb253b12f53fac4ee3be9d631af435a0d930984e5299ed38870489902d4b2,f5ce64d1bc80e3925551d5dc216747b5ad46e1d3984343bb7f771c61704b29ea
train,13,longbench,repobench-p,repobench-p,139,11911,1ee252947a8930d8b4a2977a0832211a97bf12d2837c67b318661781df6e7e84,bdcbbfee0de48ae84c86fa342e274eaadb071ccd886fed0274eb5ae29a1e7b9a
train,14,longbench,repobench-p,repobench-p,118,6605,2795eadba55ade3405563d726ce131e223cb568435731526c122c07c5b1cb8db,09701658d1af45d0d5250e736901259bd623934819bceb08e346f889180d52b3
train,15,longbench,repobench-p,repobench-p,227,3170,a142dc91523efa0c21a55f25716f0b96ee406a0bb70da43e09549c3a5ec29c05,0f66ccb81d3d6ecb04ad78ec76e3a4027304c923c2c4e2101f947550fc4a3efb
train,16,longbench,repobench-p,repobench-p,312,11959,a05aa64a7069c21b6c8af69255412998f453b392314178109a6f4ddd317501d0,77c8594ce27c989bb8bdf6165e6b3d11e1d80e4c09138baa074c7ee61f8298fa
train,17,longbench,repobench-p,repobench-p,12,8961,61c5a42fb7e45b26be93158fb045563fc1360678734d58efebe83c50dd48f23d,ca41c30c75a60ca9c4b837a91bfadc9809a46756a25f0b7a951e67370ab208da
train,18,longbench,repobench-p,repobench-p,302,17965,cb66071743dfac61fb29085da7a37c190971c3c1010e55e39e0a166b41429248,c66e40afeae0f7624f9185a82f471acf175ef36d75b3007ff9bd6c5b4f084351
train,19,longbench,repobench-p,repobench-p,472,3715,b529cec3137871586ae86f1e60dfecaa0fde3d81b2ffc1b7cc1a102f90c7e37d,8f731df3e82e2ce0d2d67a39307419d08273a508f1b31542eff9a11aa68526dd
train,20,longbench,repobench-p,repobench-p,212,5863,a1bd0eaf663fbb00ab5959d81cce384b7e9b758127f68f60df16343f9711acce,cc3340d3960596bec4c1e09ed5ca8fcdd45482af5a1cd0433c030c315ffc76a6
train,21,longbench,repobench-p,repobench-p,260,14174,1a66e145b490bae2d16f28541015df8d5d335065afc2bf0077eab46dd85c7c35,7e650d40d9b1bfb063f3d02c3717a157fb8b967ff992ef00b5e86b63efb9a7ce
train,22,longbench,repobench-p,repobench-p,24,7137,fd46a41fc7fce898a8b3ab0d7c1844ba1b390ee5abf4f854b71e2cba2d1b582e,d6560e208cd3c1b758235ee3b63b11f7f9cb2eccd16c33c47740a1e40d0b74f6
train,23,longbench,repobench-p,repobench-p,198,13331,fab2282a7f12bf41e40eed40c090e84357bbcac561b3940dd971590436233ddc,ce3fcd3106c048808d0a65b12e762a428056160db877cd54593b334b93f63d59
train,24,longbench,repobench-p,repobench-p,355,6905,4bd93f325e7c27bafa421c788f8789b0efab12d4cad1001116c844a5237b1efe,46ffbc6dc984f4a86bd0f23970ab5fef5e14ebac1a0fab4b0a0409f6f1d9787a
train,25,longbench,repobench-p,repobench-p,125,15581,480f36d246ead957002a2139810baf969556c2e07648fe1eedb93d16ebeff19c,6eb09e50415b4607c1c4a61690b519805da74fb8ef17ac106fd1e7e8aa7a25dd
train,26,longbench,repobench-p,repobench-p,97,17940,155c77071ab28585cd52ecfb6fc169d3e30f80cd7d3bfedc14c623a90e00a7e9,e21e36435d359cb6eda588be17e52517a9d5030b53f4af1a5bc0b055c68b16b0
train,27,longbench,repobench-p,repobench-p,251,7287,e059fff334e942d620aaaf8f6dcbf1b8ef17bfa7c57f059ca768faf49b62009d,7b42d76261a5d7854e09cb0e08be47970f36257c9ba63294d2e14e3911e11596
train,28,longbench,repobench-p,repobench-p,389,20002,0c70372eec7b22bd6245dbc79e382b627533724644950947110595dde89b7876,13f49613ac4ee5a49ef272a545c447f4fd6aee95bf3c10e1049a84b784c54893
train,29,longbench,repobench-p,repobench-p,288,8919,87991607ec7b466f4202a7bd392636baaee765e03f9a14a590e3b0c2cce1daf0,31a6da828c0115e5f18fc856ce111ecb8cb9a09cce8e62536fd2ecb702debb08
