split,split_index,dataset,config,task,row_index,prompt_length,prompt_sha256
train,15,longbench,lcc,lcc,164,4838,5842a311d984f4d9c256a90fc45564ada423b52e86a5ed2119a73a8fb11f2b46
train,16,longbench,lcc,lcc,443,9795,aa923998832e12088b5361d00f12bc87787de17136c1f2c9c1ef1d1b1a363bdd
train,17,longbench,lcc,lcc,334,2146,0b49fb8cc571c8b64443ccb26cc2e45d7492f6a9e267b5ec7527a00b43dc6dc5
train,18,longbench,lcc,lcc,163,6175,ad038233dc039a59ccc08784699050796b75b67382b702ef3f688543e49706ee
train,19,longbench,lcc,lcc,259,2540,9bfa23217b83a9b09ff1f5e6498e3494564da4337d4595ccc3406ad0682ac543
train,20,longbench,lcc,lcc,390,5246,fbc988c93612fd9882cf365330509f64c149497eb57a54ac83ae5264269fc108
train,21,longbench,lcc,lcc,492,3264,e7c14d494cb1067f33613d05b5ec4f07a125058fc0e9eec33cd82993cb59f68d
train,22,longbench,lcc,lcc,477,2085,c9ffbbb0cf53290589a1694c7db3ec5d81a7ad34d2e6c94a0c2aeadd1536c91e
train,23,longbench,lcc,lcc,286,2659,d42b7974942c297075241430cc27d4a3282f31f41eb9cc5c134cfdfb9275d7db
train,24,longbench,lcc,lcc,254,2102,8adb692b22950616b12e2a6225ea238611e6f7797bf467ae07bb2082c825efe5
train,25,longbench,lcc,lcc,489,2102,60e9207ba328a108c88b572f26d727c5c044ff03ec8f0a8f56da89f20105fecc
train,26,longbench,lcc,lcc,179,3061,0fbb8de0b5f71e84965103274139f27c4633df7a9a234aec4d366adc05930816
train,27,longbench,lcc,lcc,109,2250,590028860c3725f6361c2570a8c1ccfae9be3dfa8b2a352316a6090c4da0ef25
train,28,longbench,lcc,lcc,322,2999,dafa41c93655865d93d74a1c2fed76ae67722864547884e960a0766d9c4fea96
train,29,longbench,lcc,lcc,151,3171,6ff43164168692627ac49593e61dfe14dc543c065317d7796664f9d9a645e65a
train,30,longbench,lcc,lcc,491,2276,562e3c1c68ce094810c275d1ed05ce383e17815be391700a8ef5cf67f72bfed3
train,31,longbench,lcc,lcc,222,3015,e3f405018bc99fee1754ca208c85a5d4454a967886941cca754f053e0bd87837
train,32,longbench,lcc,lcc,423,2413,8e86978230cf767103a825db84b06d85a9ba748d844a859f29959d50d37dfbbf
train,33,longbench,lcc,lcc,150,5585,0a0231847f3de6d8b0cb528909dbeb444dc691f241aa7c913bb92fc05294249c
train,34,longbench,lcc,lcc,172,3856,cf3a679961a94df412dbd058ea02dde716657a666d1f5158838e1714ece50683
train,35,longbench,lcc,lcc,439,2453,b97d4859260e4a68143801b19f731bbc536b4ac5402c5156183db17582da0585
train,36,longbench,lcc,lcc,340,2290,d2d2d1f34e4da765ec00e4c3b82f6d1aee363d6b54a81d3b619e53642fcc06a4
train,37,longbench,lcc,lcc,221,2320,8fd1dd83c6c116a8f724eabfe642c7c788f66aaa8a239fc9f8838950dacf589b
train,38,longbench,lcc,lcc,362,2517,fbac8e6f28ba3b765b3c56fc3005f66981b83599dcd974743d9c9de276e792ab
train,39,longbench,lcc,lcc,248,22825,0682b84e1c0725c7b3391a2a7c3a85ec0e5f19bee4781cceff82dcfda4ab9bd5
train,40,longbench,lcc,lcc,359,2578,eab0a77a5c1f3c76ab2ac4d7749fc15f14ee8537ae8a4f3d15f8d15ad5c3372b
train,41,longbench,lcc,lcc,412,2349,0a6cba86a7cbfbbb338d63fa9b705353bd4ce0a4e3d578561bc03881b21accd9
train,42,longbench,lcc,lcc,320,2751,d2da3d9e3b9b08739f894ec74563ecb4be6107ac6b759bbc6e2b01cf27fe1783
train,43,longbench,lcc,lcc,261,2369,7ffbc0505ed5d01f6697a103c6ab86399894ecb1eaf49ad72292611a3f30222c
train,44,longbench,lcc,lcc,414,2023,62538585ca3e7c8e214b444a179f10a18e478ac1edb8a7d7c719c5e940bc4e1c
train,45,longbench,lcc,lcc,410,8822,1a930fcf1c6384b169a68ee3a2da5f46387047fe2e1c911b94616eda9c183903
train,46,longbench,lcc,lcc,297,3015,8912b222353b468d919cd14df6303dde0266f8083d77b144c5beee9bc57d0d8e
train,47,longbench,lcc,lcc,467,7154,5c77f7f5223407f96cb5e3015bf2fa5edf75e197205e6cabdf72f69ccb3d4375
train,48,longbench,lcc,lcc,11,2298,b5ab9a00452436bf2ccefcf6cb25241f71a956c20448276e4f97f321fdc55ecf
train,49,longbench,lcc,lcc,103,2635,a3849d08a967a2188b3158e2f86c051c6d71b1b510b00bd62362dc6921085a91
test,0,longbench,qasper,qasper,124,5657,373edd4118479032098f90dff2101ca839030f1caacdc742e257ed95156ba3de
test,1,longbench,qasper,qasper,78,2292,6cb1ff998234bd4aeef2b1d04aa8601ea2f747efcba054776595aa5a4a0b4a30
test,2,longbench,qasper,qasper,13,8698,38c46c3b2f4a22e4be5841191a30f551d3b9cd88e34f4e4fd5209cbfa2d3956b
test,3,longbench,qasper,qasper,151,5628,cfae80acc99734b9bc5e9bd0e98aa962507445357edca27d5e7ee05e6d3a5eea
test,4,longbench,qasper,qasper,128,6846,0ca740f70433a6f249bf05bff62bbff6f790854edcf0c006e40c45e757bd5902
test,5,longbench,qasper,qasper,135,4922,38e3ebde0c72476c75db7cefe3fa3e570e877e97845dfa87785640b17f911312
test,6,longbench,qasper,qasper,164,2864,0ceac6aa47a9bc0b5c8199a9de352187d8960d353240909eff52d214473010b2
test,7,longbench,qasper,qasper,106,6129,795ef693945d655745924493b65741bb5913382c140ac78965d84a05d6555750
test,8,longbench,qasper,qasper,36,3761,65c67b6bba834957343ea86efa247df045558107b71f21db0201cf3e52eb403b
test,9,longbench,qasper,qasper,138,3368,320853a3a77b654b5d8ba0ad972892507da0a57630a1875b98331776a17c7621
test,0,longbench,hotpotqa,hotpotqa,50,5082,6d959da7f3cf4ceabd2dff888a34ef5581b71379e48f1440e96266e5481b0e24
test,1,longbench,hotpotqa,hotpotqa,62,15170,b8f9774c6077caa505716ad847f29ff6a7987b5fe732b387c789d01f1c5086ab
test,2,longbench,hotpotqa,hotpotqa,192,10874,4099512c679b6c535640dcc04232e02c54100bd72e4e10e04aba04b661120f6a
test,3,longbench,hotpotqa,hotpotqa,161,11007,67920548128aba95451ffb034908108002327792c9ce50060061e16c45fb1f55
test,4,longbench,hotpotqa,hotpotqa,172,14263,38f7cabddf4ef5f812ab1a4983f71c6dcab16ce24603a51b110b6cfcb0770f64
test,5,longbench,hotpotqa,hotpotqa,80,9745,7dbcc8e2b54f50ef20edb339fc0064856cb4b076618b3d3dc62d2fbe75856eba
test,6,longbench,hotpotqa,hotpotqa,166,16145,2c31cf7d3b1b40a086fee01154661bb439eda0cbdb1302b283211f30a1d3c92f
test,7,longbench,hotpotqa,hotpotqa,86,16055,bcefab8aef837958e5dc1aba2490825304fae177508533d641fe2206c05e88d1
test,8,longbench,hotpotqa,hotpotqa,141,16041,34590d307897b9d9e7c646bd2edb321b3b882a1d8205c03ed5e48ae363f4386a
test,9,longbench,hotpotqa,hotpotqa,103,8943,7cf943559e8ea04170176e0133ecfb4324ee1195ca90ff528c3164ec354ece66
test,0,longbench,musique,musique,79,16141,7473076b9aa383132b23b79a02c4246af2043c0100b398bcf6541c4ac1de02aa
test,1,longbench,musique,musique,101,16168,7e23499cdbfeb4d5e92bb72ac34640f2e19b67d67a372a75a83e9996dec4de15
test,2,longbench,musique,musique,90,15468,fc599adfad3104fd5016f78651635147c1ef2efa4a8e7b5caee6a6865e221c43
test,3,longbench,musique,musique,195,15641,c64e88391cf6245f0d84722989f595e29ed4c5a089c408370e10061ef8c96a6f
test,4,longbench,musique,musique,168,16011,aec74460da0ecdb964c90c526a3e6b3d1d043f8bc6a50a49d24d7d8b596de0dc
test,5,longbench,musique,musique,22,16246,dfd3857709eac552550e14df268d3f659b8d05d76d6de03026211be6cfd4ae3c
test,6,longbench,musique,musique,40,14520,b0b3d8ab02a425f4b24f4918234d60ca08416c4fae6f363ff1b491600edcd756
test,7,longbench,musique,musique,196,16192,03a1f2540e7f4240c058e46c5d1bf4b301daecb0ceb64821183a70ee0cfa0c3a
test,8,longbench,musique,musique,39,16340,fe988fb07dfe9cf25d128c2c47b5accbc7e24ddcb5f820d8707d798715565c41
test,9,longbench,musique,musique,53,16301,247cc59f9f7265481f5dcbc7635bfaa079f330d1f5b7530e50fcefe416b75aa6
test,0,longbench,qmsum,qmsum,79,18626,150f28b65522b827505c88e6bd767f6c12efe4e402c1749220b9bd1c5c0872f8
test,1,longbench,qmsum,qmsum,15,15882,234d31f9e211575e072c441bfcee70b634a3f6e586635a25d296e4fd3d9fd5f5
test,2,longbench,qmsum,qmsum,85,10125,1990f475f6e88ed83d851e8815a899a3f63ba6a32a1aeb5685fed55649be7e3d
test,3,longbench,qmsum,qmsum,129,15689,8e1363d7a7ae83efc25286b5989c198009677975c080fea6df8828e17457c52c
test,4,longbench,qmsum,qmsum,105,10937,6d7140a7546d6a50632772d8dd07c4977268ec0512814cccf9a655f1f34cd3c3
test,5,longbench,qmsum,qmsum,156,5998,a12f3c1c79356dccef131dd12e95238b6fdd5e1026748e5d54f6019b54942729
test,6,longbench,qmsum,qmsum,128,8268,fce442d02a145c5f9b55dc866819133ef8fbc707575fb1d288f21dce6cb03f95
test,7,longbench,qmsum,qmsum,174,5607,61387222a4aea411efd61f2a3b14dcc308aabf2bd4ad184e82be4d82eb5c1d5c
test,8,longbench,qmsum,qmsum,136,17760,6bdd3a71bc96b98140a7bd0577b58125148e7fc0137ac09709120d0db4911721
test,9,longbench,qmsum,qmsum,180,18452,0a9cabe658f62ae97d3b091d01b973309001ed74f2f0c6818897643e19086dc1
test,0,longbench,multi_news,multi_news,10,3010,f15bc629c5320b2744d7d0041833579a71c5b6cb2358568d81797ae7016a3c53
test,1,longbench,multi_news,multi_news,34,2816,3faaa0b8c5ab0ee6e56444086d2e16475eede2189d0816b6ddef1b9f970c2278
test,2,longbench,multi_news,multi_news,184,2781,05419a9916ce06294bcfb07b3aece039d6f9fd4d613ac7bcfcc5d3aa93800864
test,3,longbench,multi_news,multi_news,153,2547,10fd1fd698eb010881fc3594a913dbb581835fb5702dd2f2c72141558c1552b3
test,4,longbench,multi_news,multi_news,156,4883,629a4c7ef72f64964d70c06dda760e89ab8c903018027bc160b95dc7df003e2f
test,5,longbench,multi_news,multi_news,54,2398,95a662c050006a7808a0d8a14c2c722ca78e8fc3b4f0e3a108a3802ebfa48157
test,6,longbench,multi_news,multi_news,130,3015,f6e6f9d3faa8403deb40a2fa49908da8d359fd074f2d66cb594023866b12eecf
test,7,longbench,multi_news,multi_news,125,5154,4a8b3f2a671ddf34139095e4391aead44d220222354a6a5d9ee753edcc3bd7a3
test,8,longbench,multi_news,multi_news,175,2030,b68bc901f259bf9893878dd960784cd36c63f9e9ecb915fc3d66a0c2a640a340
test,9,longbench,multi_news,multi_news,197,2983,320f89cb66210acb3d1927e270da28aa247bcf13aabb8cb8bfd3cd6fc80d840c
test,0,longbench,triviaqa,triviaqa,199,2984,f79e79eb42d97bd951a61e7294568d54ad2b16f41ca8546f3e6a5e4091ce3652
test,1,longbench,triviaqa,triviaqa,155,19822,d9fe6cc9569abf7243853268fb20e2cb3178b64014dd8f8f296af810bab0fa87
test,2,longbench,triviaqa,triviaqa,168,20953,e274d890186c1a09e1758714b63c77c14ab4c90aa1a1cf43f49675c164627fd5
test,3,longbench,triviaqa,triviaqa,122,10076,676d536623afd5c9f81dd2c1d0316729accde54c17124eff2ae67f29685ee27f
test,4,longbench,triviaqa,triviaqa,119,2006,0d8f2b9eb22602ada2fbeb939f73305362d8b12f443b5747f0567e9fb49e1598
test,5,longbench,triviaqa,triviaqa,58,18543,f89a5a8a05d8a679d1b377dff568504c0726e733aac2e3a7e9ff2a3e3719763a
test,6,longbench,triviaqa,triviaqa,108,7295,1b48ed26d2ecaa552785e9875762d9af8cbb3e8575566e6fa90f03ad23b5db87
test,7,longbench,triviaqa,triviaqa,135,23365,3a953c0d06763e365aea69c68a8bb8f47e62943be3ae65115d6abc3a077dd850
test,8,longbench,triviaqa,triviaqa,190,8206,4f67e3f3a4b45dbf6accbf97901d1e1e64847dd49d6768a787ebd0c66d9bbb54
test,9,longbench,triviaqa,triviaqa,158,11965,c896b7fd20e0d5265c6b2cd7b035abb85272a81d9c00fd3ea5384be86e083548
test,0,longbench,passage_retrieval_en,passage_retrieval_en,178,12748,ed0a167697addf379770fbc43d040421a32049f4e9e194962fb7a74f6eb2e824
test,1,longbench,passage_retrieval_en,passage_retrieval_en,0,11211,943739ba9b5fd41da1e84b2bf724a0199aa2c086f08d26df47d343870e5cde12
test,2,longbench,passage_retrieval_en,passage_retrieval_en,123,12518,f780fed16ddd84b62b63d4141b355b00d0e6bf58a4e3605a4fff1ba05536b93f
test,3,longbench,passage_retrieval_en,passage_retrieval_en,117,12256,5f704b3b468a4e9edffc2592a51545f79b75f68c13ee67c6aab28024a4c92ac3
test,4,longbench,passage_retrieval_en,passage_retrieval_en,174,10831,e7aa5f9a74ebe6dd66ef050c04fd4a8c3976031633cf662f050ed402f6f94041
test,5,longbench,passage_retrieval_en,passage_retrieval_en,20,13039,dee3243a75c9de7f45408189420a25414f644a17e1075e0d69874aad29ab4e90
test,6,longbench,passage_retrieval_en,passage_retrieval_en,46,14268,4017ec2997cb74d96eb4225877ee6b6b24d055a0ea5387779fc07c1558c1359b
test,7,longbench,passage_retrieval_en,passage_retrieval_en,33,10680,c44b3108958fa84a5e087e1fedcaced7db2c759341f0b0f47e279a97f750974b
test,8,longbench,passage_retrieval_en,passage_retrieval_en,190,11983,6770e0b252f6b55d66452238d17d2baef14ab9b764871a72902a74e33c98f791
test,9,longbench,passage_retrieval_en,passage_retrieval_en,74,12564,8fba837897bc6aa49f1eb5577354855b50d61d51e6e954623574141a3b757b94
test,0,longbench,repobench-p,repobench-p,94,14756,509fdbc32dec61b772e51b2512c886b3961da2e41314aff163b571526e0ed145
test,1,longbench,repobench-p,repobench-p,110,9129,80e66b8c1cb0819b6d9df6817097de577df170de4b3567e6b0d66811f2ebb5c9
test,2,longbench,repobench-p,repobench-p,370,21650,bab57ff5755ddd718544a62b80f198d7e0b8a8fa0763cbe6d7c24f9cc6406e2d
test,3,longbench,repobench-p,repobench-p,22,17620,a972fcce9cc9a91acbb25b0cec3fb83e1d07a25d5db979ded196fa7ff39f6ed1
test,4,longbench,repobench-p,repobench-p,278,8261,b4f930d7b85021c95539aab97a60ed8fbb1c1dd558baf1466c66fe3e7a9877c4
test,5,longbench,repobench-p,repobench-p,62,22085,10242457f59b650b59cad30d1aa870f08f7150d75a13325f5b2dcfde60030fa8
test,6,longbench,repobench-p,repobench-p,207,3250,6e769111fd46d63398e6aaf822aad667056540fc17dcc95ada44f887319d8098
test,7,longbench,repobench-p,repobench-p,264,22313,1fa91a1673b7610632ede1df86ea31f7db267dbb1df60f383252f1d003ec5ad8
test,8,longbench,repobench-p,repobench-p,457,7023,00907fc0e535eeb7a475c49f44748d76389bd08bc8c3e9cca8161e052e3d93d3
test,9,longbench,repobench-p,repobench-p,123,19048,5f57c7beee9cc9f18d38a721c7e8e21a8dc25c17dbc2dd3bbd57a7e43905f1b4
test,0,longbench,lcc,lcc,438,2105,90e047a79a8ed5d1501757409562d105a44eaf182bf7123b78a9c8e05a59c411
test,1,longbench,lcc,lcc,490,7890,63f417cdbe22622289fa78c1f901d2d7a1552761bbb67ec2e2057e839e2ac235
test,2,longbench,lcc,lcc,95,11139,51fae54aee77ca13d5319473f8f6288441580f11c8fd523f88e45ee855519cbd
test,3,longbench,lcc,lcc,30,2443,fa73ee72add1d9a32ba331f657df74e306186c6f55b006e91574f1fe43411295
test,4,longbench,lcc,lcc,384,2815,c3cde7551afc9c857408b30950abb66400385c28c9d0c0d8f9f7fde45dd65686
test,5,longbench,lcc,lcc,419,2933,4c5efe6b8aa7433dd7bbe0f9b37d55af7cf9819ece8ee2fccf925d35d3c13edf
test,6,longbench,lcc,lcc,302,2348,89f227709032dfece577f6cc6d8c1f24febe4974777ba3cfbcfc4dfd45fe3203
test,7,longbench,lcc,lcc,43,4407,ff40be5b64038532f9e3649d0262d62a345b84e4b84d79d94471828cc5d94953
test,8,longbench,lcc,lcc,4,2333,f475c9a0c1501ef4ce28b57076a857149468dec2b46ceca4b25c966cd03c5fb9
test,9,longbench,lcc,lcc,64,2400,388542cfc6c0f715fa3b0fa13268b35397f9e136e13b52b0a013e8abfc16fe5d
